path,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02115641/n02115641_18453.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_157.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_28039.JPEG,n02115641,n02115641,n02087394,n02115641,False
train/n02115641/n02115641_45926.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/ILSVRC2012_val_00048498.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_5394.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_27508.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_274.JPEG,n02115641,n02115641,n02089973,n02115641,False
train/n02115641/n02115641_9648.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_10396.JPEG,n02115641,n02115641,n02115641,n02099601,False
train/n02115641/n02115641_42023.JPEG,n02115641,n02115641,n02115641,n02111889,False
train/n02115641/n02115641_24768.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_12358.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_12249.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_20098.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_21143.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_4195.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_10159.JPEG,n02115641,n02115641,n02093754,n02086240,False
train/n02115641/n02115641_2634.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_10069.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_40899.JPEG,n02115641,n02115641,n02111889,n02115641,False
train/n02115641/n02115641_5344.JPEG,n02115641,n02086240,n02105641,n02093754,False
train/n02115641/n02115641_11313.JPEG,n02115641,n02115641,n02088364,n02115641,False
train/n02115641/n02115641_22655.JPEG,n02115641,n02115641,n02115641,n02099601,False
train/n02115641/n02115641_1215.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_3653.JPEG,n02115641,n02115641,n02115641,n02105641,False
train/n02115641/ILSVRC2012_val_00030055.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_7486.JPEG,n02115641,n02088364,n02099601,n02096294,False
train/n02115641/n02115641_2208.JPEG,n02115641,n02096294,n02087394,n02089973,False
train/n02115641/n02115641_1545.JPEG,n02115641,n02115641,n02086240,n02105641,False
train/n02115641/n02115641_4677.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_8005.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_7724.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_6959.JPEG,n02115641,n02115641,n02087394,n02086240,False
train/n02115641/n02115641_5736.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_40673.JPEG,n02115641,n02115641,n02115641,n02088364,False
train/n02115641/n02115641_35547.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_37405.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_28594.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_48927.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_12298.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_37443.JPEG,n02115641,n02115641,n02096294,n02096294,False
train/n02115641/n02115641_4969.JPEG,n02115641,n02111889,n02086240,n02093754,False
train/n02115641/n02115641_40423.JPEG,n02115641,n02115641,n02115641,n02111889,False
train/n02115641/n02115641_39066.JPEG,n02115641,n02115641,n02115641,n02111889,False
train/n02115641/n02115641_12709.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_4818.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_6997.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_32024.JPEG,n02115641,n02115641,n02115641,n02105641,False
train/n02115641/n02115641_6394.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_22524.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_6176.JPEG,n02115641,n02115641,n02105641,n02115641,False
train/n02115641/n02115641_12086.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_8319.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_3007.JPEG,n02115641,n02115641,n02087394,n02115641,False
train/n02115641/n02115641_1528.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_873.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_4733.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_2076.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_877.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_8285.JPEG,n02115641,n02115641,n02111889,n02115641,False
train/n02115641/n02115641_24173.JPEG,n02115641,n02115641,n02115641,n02105641,False
train/n02115641/n02115641_15597.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_6024.JPEG,n02115641,n02115641,n02086240,n02115641,False
train/n02115641/n02115641_5509.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_508.JPEG,n02115641,n02115641,n02115641,n02105641,False
train/n02115641/n02115641_23115.JPEG,n02115641,n02115641,n02115641,n02099601,False
train/n02115641/n02115641_1264.JPEG,n02115641,n02115641,n02111889,n02086240,False
train/n02115641/n02115641_6563.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_6784.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_29028.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_11383.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_384.JPEG,n02115641,n02115641,n02115641,n02105641,False
train/n02115641/n02115641_8077.JPEG,n02115641,n02115641,n02087394,n02115641,False
train/n02115641/n02115641_7649.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_7305.JPEG,n02115641,n02115641,n02115641,n02099601,False
train/n02115641/n02115641_12463.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_6228.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_2176.JPEG,n02115641,n02115641,n02115641,n02088364,False
train/n02115641/n02115641_2863.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_16126.JPEG,n02115641,n02115641,n02111889,n02093754,False
train/n02115641/n02115641_4027.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_12906.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_10623.JPEG,n02115641,n02115641,n02099601,n02093754,False
train/n02115641/n02115641_6747.JPEG,n02115641,n02096294,n02087394,n02115641,False
train/n02115641/n02115641_403.JPEG,n02115641,n02115641,n02105641,n02115641,False
train/n02115641/n02115641_6636.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_3744.JPEG,n02115641,n02115641,n02105641,n02115641,False
train/n02115641/ILSVRC2012_val_00038489.JPEG,n02115641,n02099601,n02115641,n02115641,False
train/n02115641/n02115641_3977.JPEG,n02115641,n02115641,n02096294,n02087394,False
train/n02115641/n02115641_6223.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_4674.JPEG,n02115641,n02115641,n02096294,n02115641,False
train/n02115641/n02115641_8729.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_17896.JPEG,n02115641,n02115641,n02086240,n02099601,False
train/n02115641/n02115641_25183.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_6196.JPEG,n02115641,n02115641,n02115641,n02111889,False
train/n02115641/n02115641_42758.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_5889.JPEG,n02115641,n02115641,n02096294,n02115641,False
train/n02115641/ILSVRC2012_val_00004334.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_7185.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_15186.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_32185.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_23825.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_3898.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_504.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_24599.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_45814.JPEG,n02115641,n02093754,n02115641,n02089973,False
train/n02115641/n02115641_41679.JPEG,n02115641,n02115641,n02088364,n02087394,False
train/n02115641/n02115641_4427.JPEG,n02115641,n02115641,n02115641,n02111889,False
train/n02115641/ILSVRC2012_val_00007858.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_6197.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_7989.JPEG,n02115641,n02115641,n02115641,n02088364,False
train/n02115641/n02115641_9686.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_10563.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_3748.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_2096.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_50879.JPEG,n02115641,n02115641,n02111889,n02115641,False
train/n02115641/ILSVRC2012_val_00000785.JPEG,n02115641,n02115641,n02089973,n02115641,False
train/n02115641/n02115641_6633.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_8107.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_49724.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_5009.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_25084.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/ILSVRC2012_val_00037363.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_24119.JPEG,n02115641,n02115641,n02096294,n02115641,False
train/n02115641/n02115641_13463.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_7783.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_3678.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_6549.JPEG,n02115641,n02115641,n02099601,n02088364,False
train/n02115641/n02115641_7644.JPEG,n02115641,n02099601,n02115641,n02115641,False
train/n02115641/ILSVRC2012_val_00005735.JPEG,n02115641,n02115641,n02088364,n02111889,False
train/n02115641/n02115641_765.JPEG,n02115641,n02115641,n02086240,n02086240,False
train/n02115641/n02115641_33503.JPEG,n02115641,n02115641,n02115641,n02099601,False
train/n02115641/n02115641_22159.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_7135.JPEG,n02115641,n02093754,n02115641,n02087394,False
train/n02115641/n02115641_9114.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_16176.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_5633.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_39.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_7898.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_6003.JPEG,n02115641,n02115641,n02115641,n02099601,False
train/n02115641/n02115641_7786.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_2659.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_9506.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_12489.JPEG,n02115641,n02115641,n02115641,n02105641,False
train/n02115641/n02115641_4157.JPEG,n02115641,n02115641,n02086240,n02115641,False
train/n02115641/n02115641_9798.JPEG,n02115641,n02115641,n02086240,n02115641,False
train/n02115641/n02115641_13673.JPEG,n02115641,n02087394,n02115641,n02088364,False
train/n02115641/n02115641_2788.JPEG,n02115641,n02115641,n02089973,n02087394,False
train/n02115641/n02115641_49903.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_13405.JPEG,n02115641,n02115641,n02088364,n02115641,False
train/n02115641/n02115641_4514.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_28756.JPEG,n02115641,n02115641,n02115641,n02111889,False
train/n02115641/n02115641_39094.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/ILSVRC2012_val_00046318.JPEG,n02115641,n02115641,n02093754,n02115641,False
train/n02115641/n02115641_9517.JPEG,n02115641,n02115641,n02086240,n02093754,False
train/n02115641/n02115641_6407.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_20635.JPEG,n02115641,n02086240,n02096294,n02093754,False
train/n02115641/n02115641_6148.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_4445.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_1763.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_1706.JPEG,n02115641,n02115641,n02099601,n02087394,False
train/n02115641/n02115641_11604.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_23815.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_38288.JPEG,n02115641,n02115641,n02093754,n02111889,False
train/n02115641/n02115641_7119.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_3547.JPEG,n02115641,n02115641,n02088364,n02115641,False
train/n02115641/n02115641_40023.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_32757.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_13328.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_7209.JPEG,n02115641,n02115641,n02088364,n02086240,False
train/n02115641/n02115641_6567.JPEG,n02115641,n02115641,n02105641,n02115641,False
train/n02115641/n02115641_4226.JPEG,n02115641,n02115641,n02115641,n02088364,False
train/n02115641/n02115641_50065.JPEG,n02115641,n02115641,n02093754,n02096294,False
train/n02115641/n02115641_916.JPEG,n02115641,n02115641,n02115641,n02089973,False
train/n02115641/n02115641_24949.JPEG,n02115641,n02115641,n02115641,n02088364,False
train/n02115641/n02115641_24396.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_3365.JPEG,n02115641,n02115641,n02115641,n02111889,False
train/n02115641/n02115641_19278.JPEG,n02115641,n02115641,n02087394,n02115641,False
train/n02115641/n02115641_47809.JPEG,n02115641,n02115641,n02115641,n02111889,False
train/n02115641/n02115641_21077.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_11666.JPEG,n02115641,n02115641,n02093754,n02115641,False
train/n02115641/n02115641_6765.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_28508.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_5775.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_36275.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/ILSVRC2012_val_00002786.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_6815.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_40309.JPEG,n02115641,n02115641,n02115641,n02099601,False
train/n02115641/n02115641_13264.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_14114.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_5925.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_1214.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_8923.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_10794.JPEG,n02115641,n02115641,n02087394,n02115641,False
train/n02115641/n02115641_21519.JPEG,n02115641,n02115641,n02089973,n02115641,False
train/n02115641/n02115641_8798.JPEG,n02115641,n02115641,n02099601,n02115641,False
train/n02115641/n02115641_33.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_1867.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_11717.JPEG,n02115641,n02115641,n02093754,n02093754,False
train/n02115641/n02115641_9396.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_5433.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_46597.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_8578.JPEG,n02115641,n02115641,n02115641,n02088364,False
train/n02115641/n02115641_357.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_11227.JPEG,n02115641,n02111889,n02115641,n02115641,False
train/n02115641/n02115641_26453.JPEG,n02115641,n02115641,n02115641,n02096294,False
train/n02115641/n02115641_38459.JPEG,n02115641,n02115641,n02111889,n02096294,False
train/n02115641/ILSVRC2012_val_00033743.JPEG,n02115641,n02115641,n02115641,n02087394,False
train/n02115641/n02115641_16455.JPEG,n02115641,n02115641,n02115641,n02093754,False
train/n02115641/n02115641_12544.JPEG,n02115641,n02115641,n02115641,n02086240,False
train/n02115641/n02115641_5869.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_5368.JPEG,n02115641,n02115641,n02115641,n02115641,False
train/n02115641/n02115641_3665.JPEG,n02115641,n02115641,n02099601,n02115641,False
